"sample_id","device_timestamp_ns","x_mG","y_mG","z_mG"
"6668","599616120881391104","-2519","-1824","249"
"6669","599616120886268928","-2591","-1014","50"
"6670","599616120891146752","-3542","121","-44"
"6671","599616120896024576","-4333","353","-273"
"6672","599616120900902272","-4122","599","-79"
"6673","599616120905780096","-3581","748","334"
"6674","599616120910657920","-3347","705","479"
"6675","599616120915535744","-3390","593","330"
"6676","599616120920413440","-3494","547","114"
"6677","599616120925291264","-3387","550","74"
"6678","599616120930169088","-3129","522","91"
"6679","599616120935046912","-2856","398","131"
"6680","599616120939924608","-2594","180","197"
"6681","599616120944802432","-2360","25","233"
"6682","599616120949680256","-2107","-26","297"
"6683","599616120954558080","-1890","-31","335"
"6684","599616120959435776","-1741","-27","250"
"6685","599616120964313600","-1652","-16","41"
"6686","599616120969191424","-1613","18","-185"
"6687","599616120974069248","-1487","41","-271"
"6688","599616120978947072","-1258","75","-374"
"6689","599616120983824768","-1012","89","-399"
"6690","599616120988702592","-747","102","-323"
"6691","599616120993580416","-501","114","-319"
"6692","599616120998458240","-324","108","-245"
"6693","599616121003335936","-187","91","-130"
"6694","599616121008213760","-71","88","-77"
"6695","599616121013091584","29","84","-28"
"6696","599616121017969292","138","83","-13"
"6697","599616121022847872","235","79","-5"
"6698","599616121027726464","302","84","-9"
"6699","599616121032605184","385","71","-16"
"6700","599616121037483776","421","51","-18"
"6701","599616121042362496","455","59","-32"
"6702","599616121047241088","579","62","-42"
"6703","599616121052119680","729","69","-21"
"6704","599616121056998400","839","81","-22"
"6705","599616121061876992","931","89","-29"
"6706","599616121066755584","978","89","-37"
"6707","599616121071634304","965","91","-61"
"6708","599616121076512896","903","89","-81"
"6709","599616121081391616","805","86","-91"
"6710","599616121086270208","696","83","-90"
"6711","599616121091148800","574","54","-55"
"6712","599616121096027520","475","25","-18"
"6713","599616121100906112","373","17","19"
"6714","599616121105784832","258","1","74"
"6715","599616121110663424","152","-6","101"
"6716","599616121115542016","40","-9","106"
"6717","599616121120420736","-42","-11","101"
"6718","599616121125299328","-144","-10","94"
"6719","599616121130178048","-238","-8","42"
"6720","599616121135056640","-352","-6","-12"
"6721","599616121139935232","-433","3","-22"
"6722","599616121144813952","-480","5","-24"
"6723","599616121149692544","-503","-1","-16"
"6724","599616121154571136","-543","6","-24"
"6725","599616121159449856","-567","6","-20"
"6726","599616121164328448","-581","6","-31"
"6727","599616121169207168","-580","8","-63"
"6728","599616121174085760","-542","13","-91"
"6729","599616121178964352","-491","16","-99"
"6730","599616121183843072","-422","17","-94"
"6731","599616121188721664","-328","12","-78"
"6732","599616121193600392","-234","12","-48"
"6733","599616121198478976","-133","15","-26"
"6734","599616121203357568","-56","23","-11"
"6735","599616121208236288","2","44","-2"
"6736","599616121213114880","36","77","-8"
"6737","599616121217993600","62","95","-34"
"6738","599616121222872192","63","103","-111"
"6739","599616121227750784","35","102","-201"
"6740","599616121232629504","9","89","-267"
"6741","599616121237508096","4","73","-267"
"6742","599616121242386688","-3","45","-187"
"6743","599616121247265408","-69","36","-73"
"6744","599616121252144000","-214","56","13"
"6745","599616121257022720","-428","75","72"
"6746","599616121261901312","-696","78","82"
"6747","599616121266779904","-1035","78","84"
"6748","599616121271658624","-1481","86","161"
"6749","599616121276537216","-2191","118","484"
"6750","599616121281415936","-4447","-255","973"
"6751","599616121286294528","-7793","490","-460"
"6752","599616121291173120","-6503","929","-2291"
"6753","599616121296051840","-3472","475","-419"
"6754","599616121300930432","-2108","-67","378"
"6755","599616121305809024","-2370","-479","557"
"6756","599616121310687744","-3358","-472","205"
"6757","599616121315566336","-4360","-267","-431"
"6758","599616121320445056","-4608","-13","-844"
"6759","599616121325323648","-4004","190","-426"
"6760","599616121330202240","-3263","310","204"
"6761","599616121335080960","-2962","433","503"
"6762","599616121339959552","-3058","539","456"
"6763","599616121344838272","-3226","613","272"
"6764","599616121349716864","-3195","600","226"
"6765","599616121354595456","-3003","520","301"
"6766","599616121359474176","-2779","441","367"
"6767","599616121364352768","-2582","381","366"
"6768","599616121369231482","-2435","343","327"
"6769","599616121374110080","-2256","287","263"
"6770","599616121378988672","-2069","250","225"
"6771","599616121383867392","-1868","222","215"
"6772","599616121388745984","-1650","204","208"
"6773","599616121393624704","-1481","169","187"
"6774","599616121398503296","-1343","134","85"
"6775","599616121403381888","-1231","114","2"
"6776","599616121408260608","-1125","115","-50"
"6777","599616121413139200","-1026","132","-109"
"6778","599616121418017792","-952","146","-136"
"6779","599616121422896512","-835","152","-151"
"6780","599616121427775104","-729","154","-170"
"6781","599616121432653824","-590","134","-148"
"6782","599616121437532416","-475","100","-113"
"6783","599616121442411008","-341","82","-97"
"6784","599616121447289728","-250","48","-85"
"6785","599616121452168320","-114","31","-84"
"6786","599616121457047040","22","12","-46"
"6787","599616121461925632","157","26","-45"
"6788","599616121466804224","296","31","-41"
"6789","599616121471682944","416","58","-33"
"6790","599616121476561536","503","74","-41"
"6791","599616121481440128","596","85","-38"
"6792","599616121486318848","670","85","-37"
"6793","599616121491197440","739","88","-42"
"6794","599616121496076160","772","86","-46"
"6795","599616121500954752","824","78","-63"
"6796","599616121505833344","876","56","-83"
"6797","599616121510712064","884","32","-99"
"6798","599616121515590656","872","10","-118"
"6799","599616121520469376","797","-11","-126"
"6800","599616121525347968","725","-22","-127"
"6801","599616121530226560","608","-30","-123"
"6802","599616121535105280","512","-36","-105"
"6803","599616121539983872","439","-37","-72"
"6804","599616121544862572","334","-36","-45"
"6805","599616121549739520","240","-38","-28"
"6806","599616121554616448","136","-38","-18"
"6807","599616121559493376","40","-37","-6"
"6808","599616121564370304","-14","-41","9"
"6809","599616121569247360","-82","-36","28"
"6810","599616121574124288","-149","-35","44"
"6811","599616121579001216","-229","-27","38"
"6812","599616121583878144","-286","-19","30"
"6813","599616121588755072","-364","-10","42"
"6814","599616121593632000","-421","11","15"
"6815","599616121598508928","-486","33","0"
"6816","599616121603385856","-496","57","-1"
"6817","599616121608262912","-493","77","48"
"6818","599616121613139840","-485","82","109"
"6819","599616121618016768","-473","88","144"
"6820","599616121622893696","-455","96","168"
"6821","599616121627770624","-440","106","129"
"6822","599616121632647552","-428","115","67"
"6823","599616121637524480","-411","104","5"
"6824","599616121642401536","-402","88","-23"
"6825","599616121647278464","-413","53","-36"
"6826","599616121652155392","-438","14","-34"
"6827","599616121657032320","-467","0","-8"
"6828","599616121661909248","-501","-9","97"
"6829","599616121666786176","-616","6","281"
"6830","599616121671663104","-858","12","498"
"6831","599616121676540160","-1282","-8","757"
"6832","599616121681417088","-2123","-14","1108"
"6833","599616121686294016","-4171","182","1133"
"6834","599616121691170944","-7493","1099","404"
"6835","599616121696047872","-7514","1741","-1575"
"6836","599616121700924800","-4308","1158","-556"
"6837","599616121705801728","-2291","489","703"
"6838","599616121710678656","-2303","12","981"
"6839","599616121715555712","-3349","-138","703"
"6840","599616121720432606","-4758","39","-37"
"6841","599616121725310464","-4880","242","-497"
"6842","599616121730188288","-3898","357","-234"
"6843","599616121735066112","-3223","375","91"
"6844","599616121739943808","-3080","352","151"
"6845","599616121744821632","-3137","281","100"
"6846","599616121749699456","-3161","206","92"
"6847","599616121754577280","-3016","134","96"
"6848","599616121759454976","-2687","89","194"
"6849","599616121764332800","-2344","87","230"
"6850","599616121769210624","-2079","89","248"
"6851","599616121774088448","-1855","89","259"
"6852","599616121778966144","-1613","86","228"
"6853","599616121783843968","-1448","72","125"
"6854","599616121788721792","-1302","37","49"
"6855","599616121793599616","-1218","16","7"
"6856","599616121798477312","-1107","6","-59"
"6857","599616121803355136","-1003","4","-101"
"6858","599616121808232960","-885","8","-60"
"6859","599616121813110784","-753","2","-9"
"6860","599616121817988608","-594","-9","22"
"6861","599616121822866304","-456","-9","14"
"6862","599616121827744128","-312","-10","-14"
"6863","599616121832621952","-224","-4","-25"
"6864","599616121837499776","-134","17","-23"
"6865","599616121842377472","-75","54","-7"
"6866","599616121847255296","37","86","3"
"6867","599616121852133120","155","104","16"
"6868","599616121857010944","247","128","-8"
"6869","599616121861888640","374","155","-42"
"6870","599616121866766464","485","153","-65"
"6871","599616121871644288","572","157","-67"
"6872","599616121876522112","644","152","-49"
"6873","599616121881399808","717","138","-28"
"6874","599616121886277632","754","116","-18"
"6875","599616121891155456","759","96","-9"
"6876","599616121896033188","760","83","-10"
"6877","599616121900911744","757","56","-16"
"6878","599616121905790336","725","24","-27"
"6879","599616121910669056","654","-3","-30"
"6880","599616121915547648","582","-20","-21"
"6881","599616121920426368","499","-34","-10"
"6882","599616121925304960","426","-43","10"
"6883","599616121930183552","332","-49","18"
"6884","599616121935062272","240","-57","22"
"6885","599616121939940864","157","-54","18"
"6886","599616121944819456","76","-52","14"
"6887","599616121949698176","8","-50","5"
"6888","599616121954576768","-59","-41","-2"
"6889","599616121959455488","-144","-30","-12"
"6890","599616121964334080","-232","-16","-24"
"6891","599616121969212672","-288","10","-40"
"6892","599616121974091392","-359","42","-67"
"6893","599616121978969984","-385","84","-95"
"6894","599616121983848704","-389","107","-114"
"6895","599616121988727296","-386","152","-126"
"6896","599616121993605888","-383","175","-135"
"6897","599616121998484608","-368","192","-147"
"6898","599616122003363200","-312","203","-152"
"6899","599616122008241920","-260","200","-140"
"6900","599616122013120512","-220","186","-135"
"6901","599616122017999104","-146","170","-119"
"6902","599616122022877824","-93","160","-90"
"6903","599616122027756416","-32","146","-67"
"6904","599616122032635008","-3","140","-71"
"6905","599616122037513728","10","146","-86"
"6906","599616122042392320","24","146","-89"
"6907","599616122047271040","35","147","-71"
"6908","599616122052149632","12","139","-128"
"6909","599616122057028224","-25","101","-207"
"6910","599616122061906944","-87","85","-247"
"6911","599616122066785536","-143","58","-247"
"6912","599616122071664288","-229","25","-250"
"6913","599616122076543744","-294","5","-207"
"6914","599616122081423232","-420","-7","-90"
"6915","599616122086302720","-577","-4","40"
"6916","599616122091182208","-852","16","141"
"6917","599616122096061696","-1184","61","205"
"6918","599616122100941184","-1632","156","244"
"6919","599616122105820672","-2418","357","442"
"6920","599616122110700160","-4439","817","406"
"6921","599616122115579648","-6086","853","-448"
"6922","599616122120459136","-5472","288","-781"
"6923","599616122125338624","-2900","52","14"
"6924","599616122130218112","-1489","259","755"
"6925","599616122135097600","-2003","392","674"
"6926","599616122139977088","-3199","172","324"
"6927","599616122144856576","-4212","0","95"
"6928","599616122149736064","-4455","69","-29"
"6929","599616122154615552","-3985","117","19"
"6930","599616122159495040","-3560","225","259"
"6931","599616122164374528","-3530","394","367"
"6932","599616122169254016","-3592","491","330"
"6933","599616122174133504","-3512","529","336"
"6934","599616122179012992","-3393","479","365"
"6935","599616122183892480","-3306","434","382"
"6936","599616122188771968","-3235","359","367"
