"sample_id","device_timestamp_ns","voltage_uV"
"6283","599616135875139200","-123"
"6284","599616135882832896","-113"
"6285","599616135890526592","-82"
"6286","599616135898220288","-79"
"6287","599616135905913856","-106"
"6288","599616135913607552","-108"
"6289","599616135921301248","-77"
"6290","599616135928994944","-79"
"6291","599616135936688640","-120"
"6292","599616135944382336","-137"
"6293","599616135952075904","-110"
"6294","599616135959769600","-57"
"6295","599616135967463296","-12"
"6296","599616135975156992","-9"
"6297","599616135982850688","-28"
"6298","599616135990544256","-55"
"6299","599616135998237952","-77"
"6300","599616136005931648","-82"
"6301","599616136013625344","-74"
"6302","599616136021319040","-72"
"6303","599616136029012608","-79"
"6304","599616136036706304","-77"
"6305","599616136044400000","-79"
"6306","599616136052093696","-118"
"6307","599616136059787392","-166"
"6308","599616136067480960","-110"
"6309","599616136075174656","89"
"6310","599616136082868352","301"
"6311","599616136090562048","340"
"6312","599616136098255744","132"
"6313","599616136105949312","-130"
"6314","599616136113643008","-209"
"6315","599616136121336704","-156"
"6316","599616136129030400","-110"
"6317","599616136136724096","-94"
"6318","599616136144417792","-84"
"6319","599616136152111360","-77"
"6320","599616136159805056","-62"
"6321","599616136167498752","-45"
"6322","599616136175192448","-43"
"6323","599616136182886144","-33"
"6324","599616136190579712","-12"
"6325","599616136198273408","-9"
"6326","599616136205967104","-16"
"6327","599616136213660800","0"
"6328","599616136221354496","24"
"6329","599616136229048064","38"
"6330","599616136236741760","45"
"6331","599616136244435456","53"
"6332","599616136252129152","55"
"6333","599616136259822848","60"
"6334","599616136267516416","69"
"6335","599616136275210112","74"
"6336","599616136282903808","67"
"6337","599616136290597504","57"
"6338","599616136298291200","50"
"6339","599616136305984768","41"
"6340","599616136313678464","21"
"6341","599616136321372160","-4"
"6342","599616136329065856","-41"
"6343","599616136336759552","-72"
"6344","599616136344453248","-89"
"6345","599616136352146816","-103"
"6346","599616136359840512","-123"
"6347","599616136367534208","-132"
"6348","599616136375227904","-130"
"6349","599616136382921600","-127"
"6350","599616136390615168","-130"
"6351","599616136398308884","-130"
"6352","599616136406002688","-127"
"6353","599616136413696512","-123"
"6354","599616136421390336","-115"
"6355","599616136429084160","-120"
"6356","599616136436777984","-118"
"6357","599616136444471680","-106"
"6358","599616136452165504","-110"
"6359","599616136459859328","-115"
"6360","599616136467553152","-110"
"6361","599616136475246976","-118"
"6362","599616136482940800","-132"
"6363","599616136490634624","-113"
"6364","599616136498328448","-72"
"6365","599616136506022272","-53"
"6366","599616136513716096","-38"
"6367","599616136521409792","-26"
"6368","599616136529103616","-48"
"6369","599616136536797440","-86"
"6370","599616136544491264","-98"
"6371","599616136552185088","-89"
"6372","599616136559878912","-86"
"6373","599616136567572736","-89"
"6374","599616136575266560","-91"
"6375","599616136582960384","-98"
"6376","599616136590654208","-137"
"6377","599616136598347904","-178"
"6378","599616136606041728","-125"
"6379","599616136613735552","55"
"6380","599616136621429376","258"
"6381","599616136629123200","296"
"6382","599616136636817024","82"
"6383","599616136644510848","-152"
"6384","599616136652204672","-197"
"6385","599616136659898496","-156"
"6386","599616136667592192","-130"
"6387","599616136675286016","-108"
"6388","599616136682979840","-98"
"6389","599616136690673664","-91"
"6390","599616136698367488","-79"
"6391","599616136706061312","-72"
"6392","599616136713755136","-67"
"6393","599616136721448960","-65"
"6394","599616136729142784","-57"
"6395","599616136736836608","-33"
"6396","599616136744530304","-12"
"6397","599616136752224128","-4"
"6398","599616136759917952","0"
"6399","599616136767611776","19"
"6400","599616136775305600","38"
"6401","599616136782999424","41"
"6402","599616136790693248","45"
"6403","599616136798387072","53"
"6404","599616136806080896","50"
"6405","599616136813774720","57"
"6406","599616136821468416","69"
"6407","599616136829162240","57"
"6408","599616136836856064","43"
"6409","599616136844549888","43"
"6410","599616136852243712","21"
"6411","599616136859937536","-26"
"6412","599616136867631360","-65"
"6413","599616136875325184","-86"
"6414","599616136883019008","-101"
"6415","599616136890712704","-115"
"6416","599616136898406528","-120"
"6417","599616136906100352","-118"
"6418","599616136913794176","-127"
"6419","599616136921488000","-125"
"6420","599616136929181824","-123"
"6421","599616136936875648","-127"
"6422","599616136944569472","-113"
"6423","599616136952263296","-103"
"6424","599616136959957068","-110"
"6425","599616136967650688","-106"
"6426","599616136975344256","-84"
"6427","599616136983037696","-84"
"6428","599616136990731264","-106"
"6429","599616136998424832","-115"
"6430","599616137006118400","-113"
"6431","599616137013811840","-110"
"6432","599616137021505408","-106"
"6433","599616137029198976","-86"
"6434","599616137036892416","-55"
"6435","599616137044585984","-38"
"6436","599616137052279552","-41"
"6437","599616137059973120","-57"
"6438","599616137067666560","-84"
"6439","599616137075360128","-96"
"6440","599616137083053696","-96"
"6441","599616137090747264","-94"
"6442","599616137098440704","-94"
"6443","599616137106134272","-86"
"6444","599616137113827840","-89"
"6445","599616137121521280","-110"
"6446","599616137129214848","-152"
"6447","599616137136908416","-152"
"6448","599616137144601984","-4"
"6449","599616137152295424","238"
"6450","599616137159988992","364"
"6451","599616137167682560","209"
"6452","599616137175376000","-79"
"6453","599616137183069568","-214"
"6454","599616137190763136","-183"
"6455","599616137198456704","-132"
"6456","599616137206150144","-101"
"6457","599616137213843712","-86"
"6458","599616137221537280","-79"
"6459","599616137229230720","-74"
"6460","599616137236924288","-69"
"6461","599616137244617856","-57"
"6462","599616137252311424","-48"
"6463","599616137260004864","-45"
"6464","599616137267698432","-45"
"6465","599616137275392000","-28"
"6466","599616137283085440","0"
"6467","599616137290779008","9"
"6468","599616137298472576","16"
"6469","599616137306166144","38"
"6470","599616137313859584","45"
"6471","599616137321553152","45"
"6472","599616137329246720","67"
"6473","599616137336940288","82"
"6474","599616137344633728","57"
"6475","599616137352327296","36"
"6476","599616137360020864","45"
"6477","599616137367714304","43"
"6478","599616137375407872","24"
"6479","599616137383101440","12"
"6480","599616137390795008","-12"
"6481","599616137398488448","-57"
"6482","599616137406182016","-91"
"6483","599616137413875584","-120"
"6484","599616137421569024","-144"
"6485","599616137429262592","-152"
"6486","599616137436956160","-149"
"6487","599616137444649728","-154"
"6488","599616137452343168","-161"
"6489","599616137460036736","-159"
"6490","599616137467730304","-152"
"6491","599616137475423744","-144"
"6492","599616137483117312","-139"
"6493","599616137490810880","-135"
"6494","599616137498504448","-132"
"6495","599616137506197888","-137"
"6496","599616137513891456","-137"
"6497","599616137521584910","-125"
"6498","599616137529278464","-127"
"6499","599616137536972032","-135"
"6500","599616137544665472","-132"
"6501","599616137552359040","-125"
"6502","599616137560052608","-106"
"6503","599616137567746176","-74"
"6504","599616137575439616","-57"
"6505","599616137583133184","-62"
"6506","599616137590826752","-72"
"6507","599616137598520192","-91"
"6508","599616137606213760","-110"
"6509","599616137613907328","-115"
"6510","599616137621600896","-108"
"6511","599616137629294336","-103"
"6512","599616137636987904","-106"
"6513","599616137644681472","-118"
"6514","599616137652375040","-149"
"6515","599616137660068480","-195"
"6516","599616137667762048","-168"
"6517","599616137675455616","19"
"6518","599616137683149056","289"
"6519","599616137690842624","383"
"6520","599616137698536192","144"
"6521","599616137706229760","-173"
"6522","599616137713923200","-260"
"6523","599616137721616768","-205"
"6524","599616137729310336","-166"
"6525","599616137737003776","-132"
"6526","599616137744697344","-108"
"6527","599616137752390912","-101"
"6528","599616137760084480","-98"
"6529","599616137767777920","-94"
"6530","599616137775471488","-82"
"6531","599616137783165056","-53"
"6532","599616137790858496","-38"
"6533","599616137798552064","-55"
"6534","599616137806245632","-60"
"6535","599616137813939200","-38"
"6536","599616137821632640","-16"
"6537","599616137829326208","9"
"6538","599616137837019776","41"
"6539","599616137844713216","48"
"6540","599616137852406784","53"
"6541","599616137860100352","57"
"6542","599616137867793920","45"
"6543","599616137875487360","36"
"6544","599616137883180928","36"
"6545","599616137890874496","36"
"6546","599616137898568064","33"
"6547","599616137906261504","16"
"6548","599616137913955072","-14"
"6549","599616137921648640","-57"
"6550","599616137929342080","-103"
"6551","599616137937035648","-132"
"6552","599616137944729216","-147"
"6553","599616137952422784","-161"
"6554","599616137960116224","-178"
"6555","599616137967809792","-188"
"6556","599616137975503360","-185"
"6557","599616137983196800","-183"
"6558","599616137990890368","-183"
"6559","599616137998583936","-183"
"6560","599616138006277504","-178"
"6561","599616138013970944","-171"
"6562","599616138021664512","-168"
"6563","599616138029358080","-168"
"6564","599616138037051520","-164"
"6565","599616138044745088","-159"
"6566","599616138052438656","-156"
"6567","599616138060132224","-156"
"6568","599616138067825664","-161"
"6569","599616138075519232","-178"
"6570","599616138083212750","-168"
"6571","599616138090906368","-115"
"6572","599616138098599936","-82"
"6573","599616138106293376","-91"
"6574","599616138113986944","-98"
"6575","599616138121680512","-113"
"6576","599616138129374080","-132"
"6577","599616138137067520","-139"
"6578","599616138144761088","-142"
"6579","599616138152454656","-142"
"6580","599616138160148096","-137"
"6581","599616138167841664","-132"
"6582","599616138175535232","-149"
"6583","599616138183228800","-200"
"6584","599616138190922240","-214"
"6585","599616138198615808","-53"
"6586","599616138206309376","258"
"6587","599616138214002944","470"
"6588","599616138221696384","320"
"6589","599616138229389952","-84"
"6590","599616138237083520","-291"
"6591","599616138244776960","-226"
"6592","599616138252470528","-171"
"6593","599616138260164096","-166"
"6594","599616138267857664","-137"
"6595","599616138275551104","-113"
"6596","599616138283244672","-113"
"6597","599616138290938240","-106"
"6598","599616138298631680","-98"
"6599","599616138306325248","-96"
"6600","599616138314018816","-74"
"6601","599616138321712384","-50"
"6602","599616138329405824","-45"
"6603","599616138337099392","-38"
"6604","599616138344792960","-14"
"6605","599616138352486400","7"
"6606","599616138360179968","16"
"6607","599616138367873536","33"
"6608","599616138375567104","50"
"6609","599616138383260544","50"
"6610","599616138390954112","45"
"6611","599616138398647680","45"
"6612","599616138406341120","41"
"6613","599616138414034688","33"
"6614","599616138421728256","31"
"6615","599616138429421824","16"
"6616","599616138437115264","-12"
"6617","599616138444808832","-55"
"6618","599616138452502400","-103"
"6619","599616138460195968","-135"
"6620","599616138467889408","-156"
"6621","599616138475582976","-171"
"6622","599616138483276544","-173"
"6623","599616138490969984","-176"
"6624","599616138498663552","-178"
"6625","599616138506357120","-180"
"6626","599616138514050688","-180"
"6627","599616138521744128","-171"
"6628","599616138529437696","-164"
"6629","599616138537131264","-159"
"6630","599616138544824704","-139"
"6631","599616138552518272","-132"
"6632","599616138560211840","-144"
"6633","599616138567905408","-149"
"6634","599616138575598848","-144"
"6635","599616138583292416","-142"
"6636","599616138590985984","-144"
"6637","599616138598679424","-154"
"6638","599616138606372992","-147"
"6639","599616138614066560","-108"
"6640","599616138621760128","-65"
"6641","599616138629453568","-53"
"6642","599616138637147136","-65"
"6643","599616138644840590","-82"
"6644","599616138652534272","-96"
"6645","599616138660227968","-103"
"6646","599616138667921792","-98"
"6647","599616138675615488","-94"
"6648","599616138683309184","-89"
"6649","599616138691003008","-79"
"6650","599616138698696704","-101"
"6651","599616138706390400","-164"
"6652","599616138714084224","-193"
